DATE,GROSS_LEV_AVG_EU_RA,NET_LEV_AVG_EU_RA,GROSS_LEV_MEDIAN_US_RA,NET_LEV_MEDIAN_US_RA,GROSS_LEV_MEDIAN_ASIA_RA,NET_LEV_MEDIAN_ASIA_RA
"6/14/21","1.8845","0.5816","1.7322","0.6203","1.3946","0.7300"
"6/15/21","1.8817","0.5873","1.7264","0.6160","1.3895","0.7404"
"6/16/21","1.8775","0.5925","1.7197","0.6131","1.3885","0.7436"
"6/17/21","1.8710","0.5936","1.7207","0.6148","1.3883","0.7433"
"6/18/21","1.8635","0.5883","1.7133","0.6142","1.3906","0.7371"
"6/21/21","1.8584","0.5852","1.7082","0.6126","1.3870","0.7344"
"6/22/21","1.8526","0.5774","1.7065","0.6158","1.3829","0.7326"
"6/23/21","1.8465","0.5700","1.7048","0.6158","1.3811","0.7364"
"6/24/21","1.8475","0.5650","1.7047","0.6125","1.3789","0.7391"
"6/25/21","1.8508","0.5661","1.7077","0.6161","1.3767","0.7490"
"6/28/21","1.8526","0.5625","1.7077","0.6202","1.3812","0.7545"
"6/29/21","1.8505","0.5589","1.7106","0.6206","1.3865","0.7543"
"6/30/21","1.8505","0.5570","1.7103","0.6212","1.3905","0.7534"
"7/1/21","1.8478","0.5529","1.7010","0.6199","1.3915","0.7508"
"7/2/21","1.8480","0.5460","1.6971","0.6165","1.3934","0.7411"
"7/5/21","1.8512","0.5440","1.6927","0.6150","1.3905","0.7360"
"7/6/21","1.8597","0.5441","1.6881","0.6147","1.3888","0.7337"
"7/7/21","1.8637","0.5464","1.6884","0.6152","1.3864","0.7266"
"7/8/21","1.8671","0.5487","1.6925","0.6149","1.3898","0.7172"
"7/9/21","1.8657","0.5558","1.6972","0.6139","1.3906","0.7144"
"7/12/21","1.8597","0.5621","1.7021","0.6142","1.3956","0.7099"
"7/13/21","1.8500","0.5673","1.7043","0.6139","1.3999","0.7070"
"7/14/21","1.8425","0.5669","1.7062","0.6138","1.4055","0.7076"
"7/15/21","1.8362","0.5639","1.7076","0.6130","1.4090","0.7137"
"7/16/21","1.8305","0.5546","1.7037","0.6113","1.4147","0.7184"
"7/19/21","1.8268","0.5386","1.7000","0.6054","1.4161","0.7146"
"7/20/21","1.8293","0.5265","1.7011","0.6012","1.4176","0.7113"
"7/21/21","1.8288","0.5182","1.7030","0.5995","1.4182","0.7089"
"7/22/21","1.8289","0.5142","1.7034","0.6006","1.4197","0.7097"
"7/23/21","1.8302","0.5180","1.7059","0.6026","1.4172","0.7033"
"7/26/21","1.8307","0.5268","1.7101","0.6082","1.4199","0.7056"
"7/27/21","1.8289","0.5316","1.7093","0.6109","1.4202","0.7051"
"7/28/21","1.8297","0.5371","1.7049","0.6123","1.4165","0.7050"
"7/29/21","1.8291","0.5413","1.7057","0.6125","1.4144","0.7112"
"7/30/21","1.8173","0.5392","1.7027","0.6095","1.4092","0.7094"
"8/2/21","1.8081","0.5403","1.6950","0.6069","1.4062","0.7113"
"8/3/21","1.8066","0.5432","1.6880","0.6068","1.4046","0.7131"
"8/4/21","1.7998","0.5439","1.6825","0.6076","1.4046","0.7145"
"8/5/21","1.7902","0.5456","1.6770","0.6083","1.3988","0.7047"
"8/6/21","1.7871","0.5482","1.6753","0.6103","1.4004","0.7091"
"8/9/21","1.7833","0.5471","1.6755","0.6143","1.3953","0.7084"
"8/10/21","1.7698","0.5455","1.6785","0.6148","1.3942","0.7083"
"8/11/21","1.7606","0.5435","1.6795","0.6145","1.3976","0.7078"
"8/12/21","1.7540","0.5399","1.6804","0.6143","1.4004","0.7113"
"8/13/21","1.7499","0.5387","1.6772","0.6143","1.4022","0.7142"
"8/16/21","1.7458","0.5360","1.6776","0.6090","1.4002","0.7148"
"8/17/21","1.7436","0.5322","1.6740","0.6035","1.3946","0.7098"
"8/18/21","1.7434","0.5278","1.6742","0.5963","1.3843","0.7042"
"8/19/21","1.7456","0.5216","1.6732","0.5886","1.3814","0.6962"
"8/20/21","1.7493","0.5149","1.6784","0.5835","1.3753","0.6819"
"8/23/21","1.7494","0.5118","1.6796","0.5843","1.3745","0.6793"
"8/24/21","1.7515","0.5102","1.6840","0.5905","1.3751","0.6848"
"8/25/21","1.7536","0.5094","1.6857","0.5990","1.3776","0.6908"
"8/26/21","1.7556","0.5094","1.6845","0.6047","1.3788","0.6943"
"8/27/21","1.7576","0.5112","1.6829","0.6106","1.3779","0.7024"
"8/30/21","1.7596","0.5120","1.6843","0.6131","1.3806","0.7044"
"8/31/21","1.7616","0.5111","1.6866","0.6105","1.3782","0.7052"
"9/1/21","1.7594","0.5112","1.6873","0.6069","1.3781","0.7054"
"9/2/21","1.7566","0.5141","1.6925","0.6059","1.3729","0.7099"
"9/3/21","1.7517","0.5131","1.6920","0.6040","1.3782","0.7171"
"9/6/21","1.7474","0.5148","1.6903","0.6019","1.3817","0.7231"
"9/7/21","1.7387","0.5177","1.6925","0.6032","1.3916","0.7303"
"9/8/21","1.7393","0.5172","1.6975","0.6027","1.4000","0.7386"
"9/9/21","1.7376","0.5165","1.7018","0.6005","1.4088","0.7399"
"9/10/21","1.7404","0.5163","1.7108","0.5993","1.4242","0.7447"
"9/13/21","1.7467","0.5151","1.7193","0.5992","1.4245","0.7453"
"9/14/21","1.7601","0.5126","1.7214","0.5969","1.4239","0.7436"
"9/15/21","1.7698","0.5133","1.7202","0.5958","1.4173","0.7378"
"9/16/21","1.7814","0.5135","1.7160","0.5980","1.4150","0.7352"
"9/17/21","1.7931","0.5149","1.7105","0.5952","1.4106","0.7267"
"9/20/21","1.8028","0.5083","1.7021","0.5912","1.4034","0.7171"
"9/21/21","1.8076","0.5055","1.6942","0.5900","1.3960","0.7055"
"9/22/21","1.8072","0.5042","1.6926","0.5904","1.3952","0.6986"
"9/23/21","1.8057","0.5058","1.6931","0.5917","1.3959","0.6979"
"9/24/21","1.7995","0.5075","1.6936","0.5965","1.3889","0.6975"
"9/27/21","1.7927","0.5137","1.6989","0.6039","1.3935","0.7008"
"9/28/21","1.7848","0.5125","1.7013","0.6050","1.3984","0.7049"
"9/29/21","1.7789","0.5086","1.6986","0.6030","1.3977","0.6989"
"9/30/21","1.7801","0.4998","1.6935","0.5975","1.3917","0.6938"
"10/1/21","1.7776","0.4936","1.6835","0.5941","1.3858","0.6871"
"10/4/21","1.7717","0.4864","1.6759","0.5864","1.3785","0.6776"
"10/5/21","1.7670","0.4882","1.6761","0.5848","1.3699","0.6691"
"10/6/21","1.7591","0.4895","1.6780","0.5821","1.3677","0.6681"
"10/7/21","1.7448","0.4972","1.6772","0.5840","1.3672","0.6649"
"10/8/21","1.7388","0.5012","1.6842","0.5807","1.3607","0.6709"
"10/11/21","1.7367","0.5078","1.6850","0.5783","1.3633","0.6775"
"10/12/21","1.7362","0.5110","1.6842","0.5766","1.3639","0.6811"
"10/13/21","1.7417","0.5149","1.6834","0.5785","1.3642","0.6874"
"10/14/21","1.7491","0.5153","1.6889","0.5801","1.3632","0.6945"
"10/15/21","1.7528","0.5171","1.6907","0.5850","1.3642","0.6971"
"10/18/21","1.7559","0.5174","1.6964","0.5910","1.3599","0.6964"
"10/19/21","1.7586","0.5174","1.6995","0.5964","1.3603","0.7054"
"10/20/21","1.7613","0.5180","1.6976","0.6028","1.3584","0.7123"
"10/21/21","1.7628","0.5156","1.6950","0.6069","1.3573","0.7153"
"10/22/21","1.7653","0.5132","1.6977","0.6081","1.3581","0.7209"
"10/25/21","1.7692","0.5118","1.6965","0.6101","1.3623","0.7290"
"10/26/21","1.7743","0.5124","1.6920","0.6092","1.3642","0.7316"
"10/27/21","1.7786","0.5104","1.6934","0.6055","1.3666","0.7314"
"10/28/21","1.7825","0.5105","1.6982","0.6035","1.3705","0.7308"
"10/29/21","1.7842","0.5076","1.7016","0.5991","1.3679","0.7240"
"11/1/21","1.7861","0.5076","1.7021","0.5985","1.3720","0.7174"
"11/2/21","1.7899","0.5039","1.7057","0.6001","1.3723","0.7114"
"11/3/21","1.7945","0.5029","1.7079","0.6067","1.3765","0.7093"
"11/4/21","1.7931","0.5019","1.7037","0.6109","1.3781","0.7085"
"11/5/21","1.7907","0.5027","1.6961","0.6193","1.3872","0.7111"
"11/8/21","1.7892","0.5022","1.6951","0.6227","1.3889","0.7160"
"11/9/21","1.7881","0.5043","1.6919","0.6218","1.3899","0.7207"
"11/10/21","1.7824","0.5053","1.6885","0.6153","1.3872","0.7227"
"11/11/21","1.7811","0.5052","1.6868","0.6106","1.3855","0.7268"
"11/12/21","1.7835","0.5069","1.6876","0.6070","1.3791","0.7323"
"11/15/21","1.7834","0.5073","1.6864","0.6037","1.3726","0.7334"
"11/16/21","1.7766","0.5062","1.6852","0.6090","1.3711","0.7365"
"11/17/21","1.7720","0.5045","1.6819","0.6163","1.3685","0.7400"
"11/18/21","1.7674","0.5012","1.6766","0.6218","1.3680","0.7373"
"11/19/21","1.7601","0.4973","1.6708","0.6228","1.3707","0.7345"
"11/22/21","1.7538","0.4906","1.6688","0.6214","1.3700","0.7351"
"11/23/21","1.7450","0.4807","1.6664","0.6145","1.3707","0.7319"
"11/24/21","1.7423","0.4707","1.6663","0.6095","1.3684","0.7285"
"11/25/21","1.7489","0.4659","1.6680","0.6048","1.3659","0.7285"
"11/26/21","1.7613","0.4571","1.6674","0.6004","1.3627","0.7246"
"11/29/21","1.7761","0.4547","1.6636","0.5997","1.3524","0.7195"
"11/30/21","1.7900","0.4527","1.6624","0.5980","1.3483","0.7081"
"12/1/21","1.8005","0.4571","1.6592","0.5878","1.3460","0.6979"
"12/2/21","1.8049","0.4566","1.6576","0.5786","1.3406","0.6885"
"12/3/21","1.8044","0.4569","1.6531","0.5697","1.3422","0.6807"
"12/6/21","1.8042","0.4557","1.6506","0.5631","1.3463","0.6712"
"12/7/21","1.8107","0.4636","1.6468","0.5638","1.3490","0.6714"
"12/8/21","1.8143","0.4658","1.6449","0.5739","1.3504","0.6779"
"12/9/21","1.8140","0.4719","1.6418","0.5779","1.3555","0.6910"
"12/10/21","1.8098","0.4799","1.6446","0.5848","1.3509","0.7002"
"12/13/21","1.8030","0.4837","1.6506","0.5849","1.3538","0.7131"
"12/14/21","1.7956","0.4778","1.6561","0.5777","1.3518","0.7183"
"12/15/21","1.7880","0.4735","1.6564","0.5699","1.3528","0.7188"
"12/16/21","1.7853","0.4674","1.6536","0.5610","1.3519","0.7127"
"12/17/21","1.7841","0.4622","1.6485","0.5559","1.3515","0.7098"
"12/20/21","1.7802","0.4587","1.6357","0.5502","1.3447","0.7020"
"12/21/21","1.7756","0.4613","1.6251","0.5526","1.3360","0.7002"
"12/22/21","1.7711","0.4637","1.6192","0.5540","1.3280","0.6992"
"12/23/21","1.7618","0.4666","1.6167","0.5629","1.3212","0.6992"
"12/24/21","1.7560","0.4692","1.6138","0.5684","1.3208","0.7017"
"12/27/21","1.7632","0.4750","1.6117","0.5816","1.3218","0.7063"
"12/28/21","1.7711","0.4791","1.6106","0.5883","1.3221","0.7100"
"12/29/21","1.7803","0.4815","1.6111","0.5927","1.3223","0.7091"
"12/30/21","1.7903","0.4830","1.6134","0.5951","1.3209","0.7098"
"12/31/21","1.7979","0.4836","1.6131","0.5945","1.3154","0.7114"
"1/3/22","1.7944","0.4806","1.6336","0.5876","1.3166","0.7158"
"1/4/22","1.7879","0.4771","1.6485","0.5786","1.3212","0.7174"
"1/5/22","1.7841","0.4717","1.6593","0.5642","1.3256","0.7210"
"1/6/22","1.7829","0.4634","1.6632","0.5478","1.3326","0.7138"
"1/7/22","1.7822","0.4569","1.6735","0.5317","1.3387","0.7082"
"1/10/22","1.7783","0.4505","1.6655","0.5177","1.3384","0.7035"
"1/11/22","1.7753","0.4466","1.6656","0.5118","1.3397","0.6990"
"1/12/22","1.7721","0.4458","1.6741","0.5154","1.3441","0.7047"
"1/13/22","1.7709","0.4498","1.6894","0.5174","1.3490","0.7148"
"1/14/22","1.7679","0.4533","1.7007","0.5234","1.3522","0.7174"
"1/17/22","1.7699","0.4578","1.7105","0.5301","1.3606","0.7180"
"1/18/22","1.7763","0.4581","1.7184","0.5256","1.3632","0.7206"
"1/19/22","1.7833","0.4546","1.7168","0.5160","1.3631","0.7115"
"1/20/22","1.7875","0.4507","1.7093","0.5089","1.3606","0.7078"
"1/21/22","1.7933","0.4418","1.7016","0.4953","1.3624","0.7058"
"1/24/22","1.7949","0.4327","1.6977","0.4862","1.3668","0.6993"
"1/25/22","1.8003","0.4261","1.6884","0.4822","1.3614","0.6937"
"1/26/22","1.7992","0.4279","1.6822","0.4792","1.3552","0.6899"
"1/27/22","1.7989","0.4288","1.6771","0.4736","1.3493","0.6843"
"1/28/22","1.7964","0.4333","1.6795","0.4767","1.3369","0.6730"
"1/31/22","1.7960","0.4402","1.6779","0.4809","1.3202","0.6711"
"2/1/22","1.7943","0.4478","1.6785","0.4880","1.3164","0.6678"
"2/2/22","1.7981","0.4460","1.6843","0.4934","1.3148","0.6661"
"2/3/22","1.7998","0.4394","1.6911","0.4973","1.3121","0.6628"
"2/4/22","1.8035","0.4347","1.6948","0.5005","1.3188","0.6640"
"2/7/22","1.8058","0.4274","1.6989","0.4979","1.3256","0.6647"
"2/8/22","1.8078","0.4187","1.7076","0.4969","1.3332","0.6677"
"2/9/22","1.8060","0.4186","1.7156","0.4995","1.3429","0.6738"
"2/10/22","1.8033","0.4228","1.7230","0.5042","1.3516","0.6793"
"2/11/22","1.8065","0.4239","1.7264","0.5016","1.3591","0.6834"
"2/14/22","1.8096","0.4244","1.7323","0.4972","1.3653","0.6814"
"2/15/22","1.8131","0.4248","1.7371","0.4953","1.3710","0.6740"
"2/16/22","1.8179","0.4209","1.7364","0.4923","1.3696","0.6724"
"2/17/22","1.8215","0.4167","1.7339","0.4903","1.3704","0.6677"
"2/18/22","1.8167","0.4149","1.7334","0.4893","1.3658","0.6653"
"2/21/22","1.8122","0.4119","1.7310","0.4901","1.3604","0.6637"
"2/22/22","1.8018","0.4096","1.7189","0.4805","1.3488","0.6594"
"2/23/22","1.7900","0.4110","1.7065","0.4670","1.3427","0.6472"
"2/24/22","1.7794","0.4120","1.6997","0.4638","1.3371","0.6397"
"2/25/22","1.7727","0.4153","1.6976","0.4638","1.3328","0.6362"
"2/28/22","1.7669","0.4184","1.6977","0.4612","1.3324","0.6314"
"3/1/22","1.7622","0.4180","1.7006","0.4604","1.3361","0.6316"
"3/2/22","1.7506","0.4176","1.7069","0.4668","1.3348","0.6251"
"3/3/22","1.7406","0.4135","1.7104","0.4608","1.3333","0.6230"
"3/4/22","1.7322","0.4054","1.7108","0.4516","1.3340","0.6157"
"3/7/22","1.7206","0.3997","1.6999","0.4396","1.3327","0.6002"
"3/8/22","1.7127","0.3969","1.6929","0.4319","1.3263","0.5837"
"3/9/22","1.7165","0.3968","1.6887","0.4259","1.3172","0.5836"
"3/10/22","1.7210","0.3983","1.6807","0.4238","1.3190","0.5796"
"3/11/22","1.7249","0.4042","1.6690","0.4223","1.3130","0.5773"
"3/14/22","1.7338","0.4098","1.6652","0.4235","1.3051","0.5747"
"3/15/22","1.7377","0.4162","1.6648","0.4286","1.2993","0.5747"
"3/16/22","1.7548","0.4216","1.6674","0.4341","1.3037","0.5769"
"3/17/22","1.7747","0.4302","1.6755","0.4440","1.3062","0.5903"
"3/18/22","1.7966","0.4337","1.6846","0.4575","1.3071","0.5996"
"3/21/22","1.8193","0.4367","1.6933","0.4717","1.3095","0.6219"
"3/22/22","1.8483","0.4421","1.7017","0.4810","1.3158","0.6460"
"3/23/22","1.8595","0.4417","1.6996","0.4825","1.3174","0.6567"
"3/24/22","1.8658","0.4411","1.6992","0.4822","1.3072","0.6559"
"3/25/22","1.8682","0.4444","1.6958","0.4802","1.3020","0.6590"
"3/28/22","1.8720","0.4506","1.6960","0.4788","1.2998","0.6586"
"3/29/22","1.8763","0.4560","1.6967","0.4816","1.2967","0.6586"
"3/30/22","1.8811","0.4571","1.6974","0.4826","1.2956","0.6628"
"3/31/22","1.8829","0.4556","1.6924","0.4753","1.2925","0.6644"
"4/1/22","1.8878","0.4508","1.6930","0.4663","1.2911","0.6604"
"4/4/22","1.8863","0.4468","1.6938","0.4632","1.2892","0.6627"
"4/5/22","1.8811","0.4383","1.6902","0.4467","1.2866","0.6572"
"4/6/22","1.8778","0.4289","1.6869","0.4319","1.2867","0.6416"
"4/7/22","1.8783","0.4229","1.6847","0.4232","1.2864","0.6262"
"4/8/22","1.8711","0.4207","1.6790","0.4145","1.2892","0.6167"
"4/11/22","1.8742","0.4171","1.6716","0.3995","1.2867","0.5963"
"4/12/22","1.8654","0.4170","1.6675","0.3948","1.2861","0.5841"
"4/13/22","1.8505","0.4272","1.6704","0.3963","1.2792","0.5847"
"4/14/22","1.8434","0.4391","1.6712","0.3961","1.2782","0.5906"
"4/15/22","1.8421","0.4502","1.6727","0.3985","1.2693","0.5991"
"4/18/22","1.8325","0.4601","1.6733","0.4020","1.2710","0.6055"
"4/19/22","1.8350","0.4693","1.6775","0.4103","1.2722","0.6086"
"4/20/22","1.8425","0.4717","1.6771","0.4155","1.2737","0.6069"
"4/21/22","1.8330","0.4699","1.6812","0.4163","1.2743","0.5986"
"4/22/22","1.8203","0.4638","1.6831","0.4141","1.2771","0.5859"
"4/25/22","1.8104","0.4565","1.6827","0.4150","1.2708","0.5763"
"4/26/22","1.7931","0.4441","1.6719","0.4067","1.2636","0.5688"
"4/27/22","1.7754","0.4370","1.6610","0.3995","1.2588","0.5543"
"4/28/22","1.7660","0.4325","1.6512","0.4052","1.2509","0.5502"
"4/29/22","1.7471","0.4277","1.6427","0.4112","1.2473","0.5551"
"5/2/22","1.7238","0.4272","1.6423","0.4156","1.2495","0.5625"
"5/3/22","1.7040","0.4335","1.6490","0.4243","1.2521","0.5658"
"5/4/22","1.6877","0.4332","1.6588","0.4336","1.2547","0.5759"
"5/5/22","1.6678","0.4307","1.6641","0.4328","1.2582","0.5795"
"5/6/22","1.6636","0.4314","1.6697","0.4291","1.2576","0.5730"
"5/9/22","1.6697","0.4255","1.6652","0.4128","1.2531","0.5663"
"5/10/22","1.6791","0.4185","1.6593","0.4010","1.2495","0.5646"
"5/11/22","1.6855","0.4180","1.6473","0.3845","1.2478","0.5597"
"5/12/22","1.6994","0.4220","1.6406","0.3722","1.2444","0.5512"
"5/13/22","1.7128","0.4253","1.6370","0.3747","1.2493","0.5522"
"5/16/22","1.7217","0.4310","1.6355","0.3873","1.2520","0.5539"
"5/17/22","1.7403","0.4398","1.6386","0.3977","1.2554","0.5552"
"5/18/22","1.7527","0.4431","1.6396","0.4018","1.2550","0.5565"
"5/19/22","1.7636","0.4420","1.6406","0.4066","1.2562","0.5600"
"5/20/22","1.7732","0.4425","1.6363","0.4045","1.2525","0.5633"
"5/23/22","1.7828","0.4439","1.6374","0.4069","1.2548","0.5674"
"5/24/22","1.7779","0.4398","1.6272","0.4019","1.2451","0.5657"
"5/25/22","1.7784","0.4403","1.6247","0.4063","1.2409","0.5617"
"5/26/22","1.7793","0.4443","1.6233","0.4141","1.2430","0.5620"
"5/27/22","1.7740","0.4472","1.6297","0.4205","1.2423","0.5627"
"5/30/22","1.7649","0.4502","1.6336","0.4236","1.2443","0.5665"
"5/31/22","1.7633","0.4509","1.6437","0.4285","1.2564","0.5721"
"6/1/22","1.7618","0.4480","1.6496","0.4324","1.2608","0.5846"
"6/2/22","1.7599","0.4422","1.6568","0.4351","1.2621","0.5929"
"6/3/22","1.7620","0.4370","1.6553","0.4307","1.2607","0.5974"
"6/6/22","1.7569","0.4299","1.6529","0.4262","1.2608","0.6024"
"6/7/22","1.7428","0.4252","1.6533","0.4239","1.2598","0.6097"
"6/8/22","1.7386","0.4223","1.6538","0.4206","1.2645","0.6113"
"6/9/22","1.7308","0.4185","1.6503","0.4105","1.2665","0.6099"
"6/10/22","1.7212","0.4093","1.6451","0.3982","1.2683","0.6044"
"6/13/22","1.7149","0.3959","1.6338","0.3806","1.2621","0.5907"
"6/14/22","1.7117","0.3836","1.6207","0.3638","1.2588","0.5753"
"6/15/22","1.6985","0.3779","1.6122","0.3560","1.2526","0.5612"
"6/16/22","1.6903","0.3702","1.5977","0.3447","1.2477","0.5505"
"6/17/22","1.6858","0.3692","1.5898","0.3457","1.2394","0.5510"
"6/20/22","1.6817","0.3774","1.5894","0.3520","1.2335","0.5554"
"6/21/22","1.6801","0.3886","1.5887","0.3608","1.2289","0.5649"
"6/22/22","1.6777","0.3914","1.5860","0.3612","1.2245","0.5749"
"6/23/22","1.6713","0.3974","1.5882","0.3720","1.2218","0.5831"
"6/24/22","1.6683","0.4065","1.5920","0.3854","1.2303","0.5935"
"6/27/22","1.6677","0.4120","1.5943","0.3986","1.2354","0.6047"
"6/28/22","1.6666","0.4134","1.5942","0.4037","1.2300","0.6145"
"6/29/22","1.6621","0.4162","1.5931","0.4095","1.2321","0.6183"
"6/30/22","1.6523","0.4162","1.5913","0.4079","1.2347","0.6254"
"7/1/22","1.6332","0.4109","1.5876","0.4018","1.2301","0.6185"
"7/4/22","1.6198","0.4043","1.5856","0.3957","1.2315","0.6083"
"7/5/22","1.6032","0.3963","1.5864","0.3965","1.2416","0.5994"
"7/6/22","1.5875","0.3891","1.5873","0.3963","1.2444","0.5911"
"7/7/22","1.5876","0.3840","1.5927","0.4042","1.2514","0.5894"
"7/8/22","1.5998","0.3821","1.5960","0.4085","1.2595","0.5963"
"7/11/22","1.6056","0.3809","1.5985","0.4091","1.2627","0.6009"
"7/12/22","1.6176","0.3811","1.6033","0.4048","1.2670","0.5963"
"7/13/22","1.6333","0.3781","1.6046","0.4026","1.2728","0.6030"
"7/14/22","1.6396","0.3707","1.6042","0.3943","1.2735","0.5996"
"7/15/22","1.6469","0.3640","1.6058","0.3912","1.2752","0.5892"
"7/18/22","1.6600","0.3581","1.6098","0.3925","1.2817","0.5863"
"7/19/22","1.6758","0.3568","1.6155","0.4005","1.2840","0.5942"
"7/20/22","1.6924","0.3595","1.6290","0.4114","1.2857","0.5935"
"7/21/22","1.7123","0.3687","1.6360","0.4242","1.2883","0.5969"
"7/22/22","1.7178","0.3813","1.6410","0.4286","1.2877","0.6006"
"7/25/22","1.7164","0.3925","1.6428","0.4324","1.2849","0.6010"
"7/26/22","1.7053","0.3944","1.6350","0.4273","1.2859","0.6008"
"7/27/22","1.6947","0.3981","1.6227","0.4201","1.2867","0.6050"
"7/28/22","1.6828","0.3990","1.6216","0.4182","1.2850","0.6093"
"7/29/22","1.6741","0.3956","1.6221","0.4204","1.2857","0.6127"
"8/1/22","1.6724","0.3952","1.6246","0.4217","1.2815","0.6164"
"8/2/22","1.6751","0.4023","1.6306","0.4285","1.2805","0.6113"
"8/3/22","1.6792","0.4108","1.6395","0.4344","1.2775","0.6090"
"8/4/22","1.6794","0.4212","1.6421","0.4349","1.2744","0.6093"
"8/5/22","1.6927","0.4320","1.6435","0.4331","1.2749","0.6154"
"8/8/22","1.7021","0.4403","1.6461","0.4352","1.2816","0.6175"
"8/9/22","1.7107","0.4447","1.6468","0.4302","1.2796","0.6275"
"8/10/22","1.7224","0.4463","1.6466","0.4319","1.2830","0.6317"
"8/11/22","1.7360","0.4487","1.6484","0.4358","1.2891","0.6352"
"8/12/22","1.7370","0.4475","1.6536","0.4460","1.2925","0.6362"
"8/15/22","1.7369","0.4462","1.6546","0.4540","1.2946","0.6438"
"8/16/22","1.7380","0.4479","1.6597","0.4639","1.3016","0.6431"
"8/17/22","1.7318","0.4438","1.6591","0.4605","1.3040","0.6470"
"8/18/22","1.7238","0.4368","1.6590","0.4563","1.3059","0.6459"
"8/19/22","1.7162","0.4280","1.6496","0.4449","1.3041","0.6436"
"8/22/22","1.7069","0.4157","1.6412","0.4286","1.3062","0.6317"
"8/23/22","1.6968","0.4017","1.6297","0.4179","1.3057","0.6218"
"8/24/22","1.6890","0.3921","1.6213","0.4142","1.3060","0.6141"
"8/25/22","1.6859","0.3851","1.6141","0.4118","1.3067","0.6108"
"8/26/22","1.6784","0.3781","1.6130","0.4070","1.3036","0.6174"
"8/29/22","1.6734","0.3754","1.6137","0.4062","1.2977","0.6267"
"8/30/22","1.6632","0.3737","1.6149","0.4048","1.2872","0.6427"
"8/31/22","1.6543","0.3727","1.6132","0.4013","1.2800","0.6471"
"9/1/22","1.6507","0.3746","1.6096","0.3954","1.2706","0.6475"
"9/2/22","1.6540","0.3824","1.6075","0.3976","1.2647","0.6384"
"9/5/22","1.6516","0.3968","1.6046","0.4001","1.2602","0.6312"
"9/6/22","1.6566","0.4125","1.5998","0.4017","1.2613","0.6206"
"9/7/22","1.6650","0.4218","1.6008","0.4056","1.2592","0.6167"
"9/8/22","1.6648","0.4265","1.6028","0.4106","1.2576","0.6149"
"9/9/22","1.6670","0.4312","1.6069","0.4219","1.2591","0.6231"
"9/12/22","1.6763","0.4350","1.6135","0.4343","1.2607","0.6342"
"9/13/22","1.6810","0.4297","1.6167","0.4391","1.2607","0.6444"
"9/14/22","1.6873","0.4224","1.6215","0.4413","1.2620","0.6500"
"9/15/22","1.6945","0.4146","1.6220","0.4370","1.2639","0.6572"
